Country code,Country,Region code,Region,BUA code,BUA name,BUA size classification, Counts 
E92000001,England,E12000008,South East,E63005795,Barton Stacey,Minor, 845 
E92000001,England,E12000008,South East,E63006697,Barton on Sea,Small," 6,760 "
E92000001,England,E12000006,East of England,E63004014,Barton-le-Clay,Minor," 4,935 "
E92000001,England,E12000005,West Midlands,E63002334,Barton-under-Needwood,Minor," 4,715 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000956,Barton-upon-Humber,Small," 11,920 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001148,Barugh Green and Redbrook,Small," 7,550 "
E92000001,England,E12000004,East Midlands,E63002750,Barwell,Small," 9,150 "
E92000001,England,E12000009,South West,E63006385,Barwick and Stoford,Minor," 1,095 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000753,Barwick in Elmet,Minor," 2,175 "
E92000001,England,E12000005,West Midlands,E63002273,Baschurch,Minor," 2,010 "
E92000001,England,E12000006,East of England,E63004799,Basildon,Large," 115,955 "
E92000001,England,E12000008,South East,E63005538,Basingstoke,Large," 117,210 "
E92000001,England,E12000004,East Midlands,E63001603,Baslow,Minor," 1,170 "
E92000001,England,E12000006,East of England,E63003747,Bassingbourn,Minor," 2,355 "
E92000001,England,E12000004,East Midlands,E63001750,Bassingham,Minor," 1,510 "
E92000001,England,E12000004,East Midlands,E63002419,Baston,Minor," 1,575 "
E92000001,England,E12000009,South West,E63005227,Bath,Large," 94,080 "
E92000001,England,E12000009,South West,E63005201,Bathampton,Minor," 1,700 "
E92000001,England,E12000009,South West,E63005162,Batheaston,Minor," 3,880 "
E92000001,England,E12000009,South West,E63005184,Bathford,Minor," 1,150 "
E92000001,England,E12000009,South West,E63006131,Bathpool,Minor, 365 
E92000001,England,E12000003,Yorkshire and The Humber,E63000916,Batley,Medium," 44,500 "
E92000001,England,E12000006,East of England,E63003519,Battisford Tye,Minor, 475 
E92000001,England,E12000008,South East,E63006331,Battle,Small," 5,330 "
E92000001,England,E12000006,East of England,E63004696,Battlesbridge,Minor, 370 
E92000001,England,E12000008,South East,E63005308,Baughurst,Minor, 735 
E92000001,England,E12000006,East of England,E63002287,Bawdeswell,Minor, 870 
E92000001,England,E12000009,South West,E63005841,Bawdrip,Minor, 460 
E92000001,England,E12000006,East of England,E63003824,Bawdsey,Minor, 290 
E92000001,England,E12000003,Yorkshire and The Humber,E63001343,Bawtry,Minor," 3,405 "
E92000001,England,E12000005,West Midlands,E63002752,Baxterley,Minor, 340 
E92000001,England,E12000009,South West,E63004968,Baydon,Minor, 655 
E92000001,England,E12000005,West Midlands,E63002534,Bayston Hill,Small," 5,220 "
E92000001,England,E12000006,East of England,E63002595,Beachamwell,Minor, 355 
E92000001,England,E12000009,South West,E63004761,Beachley,Minor," 1,120 "
E92000001,England,E12000009,South West,E63006670,Beacon Hill,Minor, 330 
E92000001,England,E12000008,South East,E63004691,Beacon's Bottom,Minor, 800 
E92000001,England,E12000008,South East,E63004769,Beaconsfield,Small," 14,145 "
E92000001,England,E12000001,North East,E63000010,Beadnell,Minor, 340 
E92000001,England,E12000003,Yorkshire and The Humber,E63000909,Beal,Minor, 485 
E92000001,England,E12000009,South West,E63006604,Beaminster,Minor," 2,995 "
E92000001,England,E12000008,South East,E63005069,Bean,Minor," 1,635 "
E92000001,England,E12000009,South West,E63005196,Beanacre,Minor, 330 
E92000001,England,E12000008,South East,E63005762,Beare Green,Minor," 1,940 "
E92000001,England,E12000005,West Midlands,E63003388,Bearley,Minor, 685 
E92000001,England,E12000008,South East,E63005464,Bearsted,Small," 8,350 "
E92000001,England,E12000009,South West,E63006666,Bearwood,Minor," 4,135 "
E92000001,England,E12000001,North East,E63000320,Beaumont Hill,Minor, 240 
E92000001,England,E12000002,North West,E63001464,Bebington,Medium," 57,600 "
E92000001,England,E12000006,East of England,E63002864,Beccles,Small," 9,810 "
E92000001,England,E12000006,East of England,E63003027,Beck Row,Minor," 4,125 "
E92000001,England,E12000002,North West,E63000368,Beckermet,Minor, 650 
E92000001,England,E12000004,East Midlands,E63001382,Beckingham,Minor," 1,205 "
E92000001,England,E12000009,South West,E63005545,Beckington,Minor," 1,000 "
E92000001,England,E12000008,South East,E63006178,Beckley (Rother),Minor, 735 
E92000001,England,E12000008,South East,E63004380,Beckley (South Oxfordshire),Minor, 420 
E92000001,England,E12000003,Yorkshire and The Humber,E63000417,Bedale,Minor," 3,290 "
E92000001,England,E12000006,East of England,E63003262,Bedfield,Minor, 355 
E92000001,England,E12000006,East of England,E63003597,Bedford,Large," 97,235 "
E92000001,England,E12000001,North East,E63000048,Bedlington,Small," 16,185 "
E92000001,England,E12000006,East of England,E63004519,Bedmond,Minor, 680 
E92000001,England,E12000005,West Midlands,E63002915,Bedworth,Medium," 31,090 "
E92000001,England,E12000008,South East,E63005870,Beech,Minor, 455 
E92000001,England,E12000003,Yorkshire and The Humber,E63000604,Beeford,Minor," 1,095 "
E92000001,England,E12000008,South East,E63005137,Beenham,Minor, 760 
E92000001,England,E12000009,South West,E63006745,Beer,Minor," 1,280 "
E92000001,England,E12000006,East of England,E63002392,Beeston (Breckland),Minor, 250 
E92000001,England,E12000004,East Midlands,E63002057,Beeston (Broxtowe),Medium," 52,355 "
E92000001,England,E12000006,East of England,E63003646,Beeston (Central Bedfordshire),Minor, 805 
E92000001,England,E12000006,East of England,E63002358,Beetley,Minor, 955 
E92000001,England,E12000008,South East,E63004334,Begbroke,Minor, 800 
E92000001,England,E12000005,West Midlands,E63003040,Belbroughton,Minor, 970 
E92000001,England,E12000004,East Midlands,E63001564,Belchford,Minor, 260 
E92000001,England,E12000001,North East,E63000008,Belford,Minor," 1,315 "
E92000001,England,E12000001,North East,E63000047,Bellingham,Minor," 1,030 "
E92000001,England,E12000004,East Midlands,E63001899,Belper,Small," 19,075 "
E92000001,England,E12000006,East of England,E63002648,Belton (Great Yarmouth),Minor," 3,600 "
E92000001,England,E12000003,Yorkshire and The Humber,E63001145,Belton (North Lincolnshire),Minor," 2,305 "
E92000001,England,E12000004,East Midlands,E63002288,Belton (North West Leicestershire),Minor, 745 
E92000001,England,E12000004,East Midlands,E63002677,Belton-in-Rutland,Minor, 365 
E92000001,England,E12000008,South East,E63006756,Bembridge,Minor," 3,560 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000505,Bempton,Minor," 1,025 "
E92000001,England,E12000008,South East,E63005972,Benenden,Minor," 1,410 "
E92000001,England,E12000006,East of England,E63003375,Benhall Green,Minor, 295 
E92000001,England,E12000006,East of England,E63004133,Benington,Minor, 625 
E92000001,England,E12000008,South East,E63004757,Benson,Small," 5,240 "
E92000001,England,E12000006,East of England,E63003894,Bentley (Babergh),Minor, 545 
E92000001,England,E12000003,Yorkshire and The Humber,E63001190,Bentley (Doncaster),Small," 12,045 "
E92000001,England,E12000008,South East,E63005722,Bentley (East Hampshire),Minor," 1,405 "
E92000001,England,E12000008,South East,E63005824,Bentworth,Minor, 515 
E92000001,England,E12000006,East of England,E63002849,Benwick,Minor," 1,145 "
E92000001,England,E12000009,South West,E63006887,Bere Alston,Minor," 2,260 "
E92000001,England,E12000009,South West,E63006683,Bere Regis,Minor," 1,315 "
E92000001,England,E12000006,East of England,E63004164,Berechurch,Small," 7,705 "
E92000001,England,E12000008,South East,E63004677,Berinsfield,Minor," 2,775 "
E92000001,England,E12000009,South West,E63004618,Berkeley,Minor," 2,255 "
E92000001,England,E12000006,East of England,E63004435,Berkhamsted,Medium," 21,240 "
E92000001,England,E12000005,West Midlands,E63002870,Bermuda,Minor," 2,070 "
E92000001,England,E12000009,South West,E63005512,Berrow and Brean,Minor," 2,250 "
E92000001,England,E12000009,South West,E63004350,Berry Hill,Minor," 2,205 "
E92000001,England,E12000009,South West,E63005301,Berryfield,Minor," 1,095 "
E92000001,England,E12000001,North East,E63000001,Berwick-upon-Tweed,Small," 13,175 "
E92000001,England,E12000002,North West,E63001066,Bescar,Minor, 550 
E92000001,England,E12000006,East of England,E63002773,Besthorpe,Minor," 1,005 "
E92000001,England,E12000004,East Midlands,E63001898,Bestwood Village,Minor," 2,150 "
E92000001,England,E12000008,South East,E63005830,Bethersden,Minor," 1,010 "
E92000001,England,E12000005,West Midlands,E63001890,Betley,Minor, 640 
E92000001,England,E12000003,Yorkshire and The Humber,E63000726,Beverley,Medium," 30,930 "
E92000001,England,E12000005,West Midlands,E63003073,Bewdley,Small," 8,280 "
E92000001,England,E12000008,South East,E63006492,Bexhill-on-Sea,Medium," 43,755 "
E92000001,England,E12000006,East of England,E63003343,Beyton,Minor, 685 
E92000001,England,E12000008,South East,E63004154,Bicester,Medium," 37,755 "
E92000001,England,E12000004,East Midlands,E63002041,Bicker,Minor, 705 
E92000001,England,E12000002,North West,E63001231,Bickershaw,Minor," 2,280 "
E92000001,England,E12000009,South West,E63005996,Bickington,Minor," 2,105 "
E92000001,England,E12000006,East of England,E63004545,Bicknacre,Minor," 2,280 "
E92000001,England,E12000009,South West,E63005851,Bicknoller,Minor, 375 
E92000001,England,E12000008,South East,E63005743,Bidborough,Minor, 915 
E92000001,England,E12000008,South East,E63005871,Biddenden,Minor," 1,345 "
E92000001,England,E12000009,South West,E63005040,Biddestone,Minor, 485 
E92000001,England,E12000005,West Midlands,E63001780,Biddulph,Small," 17,495 "
E92000001,England,E12000005,West Midlands,E63001764,Biddulph Moor,Minor," 1,285 "
E92000001,England,E12000009,South West,E63006115,Bideford,Small," 19,490 "
E92000001,England,E12000005,West Midlands,E63003553,Bidford-on-Avon,Small," 5,825 "
E92000001,England,E12000008,South East,E63004306,Bierton,Minor," 1,250 "
E92000001,England,E12000009,South West,E63007002,Bigbury-on-Sea,Minor, 215 
E92000001,England,E12000006,East of England,E63003740,Biggleswade,Medium," 21,950 "
E92000001,England,E12000005,West Midlands,E63001867,Bignall End,Minor," 3,185 "
E92000001,England,E12000002,North West,E63000347,Bigrigg,Minor, 325 
E92000001,England,E12000003,Yorkshire and The Humber,E63000654,Bilbrough,Minor, 350 
E92000001,England,E12000006,East of England,E63003612,Bildeston,Minor," 1,095 "
E92000001,England,E12000006,East of England,E63004701,Billericay,Medium," 34,075 "
E92000001,England,E12000004,East Midlands,E63002646,Billesdon,Minor, 915 
E92000001,England,E12000004,East Midlands,E63002093,Billingborough,Minor," 1,390 "
E92000001,England,E12000002,North West,E63001262,Billinge,Minor," 4,970 "
E92000001,England,E12000001,North East,E63000298,Billingham,Medium," 33,920 "
E92000001,England,E12000004,East Midlands,E63001805,Billinghay,Minor," 2,200 "
E92000001,England,E12000008,South East,E63006150,Billingshurst,Small," 9,120 "
E92000001,England,E12000006,East of England,E63004151,Billington (Central Bedfordshire),Minor, 360 
E92000001,England,E12000002,North West,E63000775,Billington (Ribble Valley),Minor," 1,745 "
E92000001,England,E12000001,North East,E63000215,Billy Row,Minor," 1,255 "
E92000001,England,E12000002,North West,E63000718,Bilsborrow,Minor, 680 
E92000001,England,E12000004,East Midlands,E63001544,Bilsby,Minor, 235 
E92000001,England,E12000004,East Midlands,E63001741,Bilsthorpe,Minor," 3,490 "
E92000001,England,E12000005,West Midlands,E63002772,Bilston (Wolverhampton),Medium," 34,640 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000805,Bilton,Minor," 3,660 "
E92000001,England,E12000004,East Midlands,E63001340,Binbrook,Minor, 925 
E92000001,England,E12000008,South East,E63005092,Binfield,Minor," 4,850 "
E92000001,England,E12000008,South East,E63004956,Binfield Heath,Minor, 700 
E92000001,England,E12000004,East Midlands,E63002010,Bingham,Small," 10,110 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000727,Bingley,Medium," 21,330 "
E92000001,England,E12000006,East of England,E63002015,Binham,Minor, 320 
E92000001,England,E12000005,West Midlands,E63003036,Binley Woods,Minor," 2,570 "
E92000001,England,E12000005,West Midlands,E63003521,Binton,Minor, 375 
E92000001,England,E12000002,North West,E63001147,Birch,Minor, 230 
E92000001,England,E12000004,East Midlands,E63001419,Birch Vale,Minor, 525 
E92000001,England,E12000005,West Midlands,E63001807,Birchall,Minor, 375 
E92000001,England,E12000006,East of England,E63002094,Bircham Newton,Minor, 275 
E92000001,England,E12000006,East of England,E63004150,Birchanger,Minor, 955 
E92000001,England,E12000008,South East,E63006622,Birdham,Minor, 885 
E92000001,England,E12000005,West Midlands,E63003228,Birdingbury,Minor, 340 
E92000001,England,E12000003,Yorkshire and The Humber,E63001253,Birdwell,Minor," 3,360 "
E92000001,England,E12000002,North West,E63001403,Birkenhead,Large," 109,835 "
E92000001,England,E12000005,West Midlands,E63002904,Birmingham,Major," 1,121,375 "
E92000001,England,E12000004,East Midlands,E63002516,Birstall,Small," 14,315 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000567,Birstwith,Minor, 395 
E92000001,England,E12000001,North East,E63000130,Birtley,Small," 13,835 "
E92000001,England,E12000005,West Midlands,E63003573,Bishampton,Minor, 635 
E92000001,England,E12000001,North East,E63000267,Bishop Auckland,Medium," 23,355 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000715,Bishop Burton and Cherry Burton,Minor," 2,010 "
E92000001,England,E12000001,North East,E63000246,Bishop Middleham,Minor," 1,135 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000535,Bishop Monkton,Minor, 600 
E92000001,England,E12000009,South West,E63005360,Bishop Sutton,Minor," 1,425 "
E92000001,England,E12000003,Yorkshire and The Humber,E63000599,Bishop Wilton,Minor, 550 
E92000001,England,E12000005,West Midlands,E63002883,Bishop's Castle,Minor," 1,845 "
E92000001,England,E12000009,South West,E63006403,Bishop's Caundle,Minor, 415 
E92000001,England,E12000009,South West,E63004070,Bishop's Cleeve,Small," 16,325 "
E92000001,England,E12000005,West Midlands,E63003450,Bishop's Itchington,Minor," 2,530 "
E92000001,England,E12000006,East of England,E63004191,Bishop's Stortford,Medium," 40,915 "
E92000001,England,E12000008,South East,E63006009,Bishop's Sutton,Minor, 415 
E92000001,England,E12000005,West Midlands,E63003378,Bishop's Tachbrook,Minor," 2,085 "
E92000001,England,E12000009,South West,E63006050,Bishop's Tawton,Minor, 755 
E92000001,England,E12000008,South East,E63006303,Bishop's Waltham,Small," 6,955 "
E92000001,England,E12000009,South West,E63006068,Bishops Lydeard,Minor," 2,050 "
E92000001,England,E12000005,West Midlands,E63002521,Bishops Wood,Minor, 330 
E92000001,England,E12000008,South East,E63005065,Bishopsgate,Minor, 300 
E92000001,England,E12000009,South West,E63006847,Bishopsteignton,Minor," 2,265 "
E92000001,England,E12000008,South East,E63004401,Bishopstone (Buckinghamshire),Minor, 325 
E92000001,England,E12000009,South West,E63004871,Bishopstone (Swindon),Minor, 400 
E92000001,England,E12000003,Yorkshire and The Humber,E63000643,Bishopthorpe,Minor," 3,335 "
E92000001,England,E12000009,South West,E63004467,Bisley (Stroud),Minor, 965 
E92000001,England,E12000008,South East,E63005365,Bisley (Surrey Heath),Minor," 4,045 "
E92000001,England,E12000009,South West,E63006929,Bittaford,Minor, 480 
E92000001,England,E12000004,East Midlands,E63002921,Bitteswell,Minor, 530 
E92000001,England,E12000009,South West,E63005118,Bitton,Minor, 810 
E92000001,England,E12000008,South East,E63004853,Bix,Minor, 275 
E92000001,England,E12000004,East Midlands,E63002751,Blaby and Whetstone,Small," 14,080 "
E92000001,England,E12000008,South East,E63004503,Black Bourton,Minor, 270 
E92000001,England,E12000006,East of England,E63004206,Black Notley,Minor," 1,935 "
E92000001,England,E12000009,South West,E63006963,Blackawton,Minor, 930 
E92000001,England,E12000006,East of England,E63002404,Blackborough End,Minor, 285 
E92000001,England,E12000008,South East,E63006244,Blackboys,Minor, 310 
E92000001,England,E12000002,North West,E63000869,Blackburn (Blackburn with Darwen),Large," 124,955 "
E92000001,England,E12000005,West Midlands,E63003222,Blackdown,Minor, 175 
E92000001,England,E12000008,South East,E63006598,Blackfield and Langley,Small," 5,845 "
E92000001,England,E12000009,South West,E63005645,Blackford (Sedgemoor),Minor, 685 
E92000001,England,E12000004,East Midlands,E63002342,Blackfordby,Minor," 1,070 "
